HourId,Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
1349,2,26,7,4,-6.9,130,0,0,53.8,0,0,0,129.7,0,0,1.7,0,15.3,27.6
1350,2,26,7,5,-7.7,140,0,0,54,0,0,0,140.8,0,0,2,0,15.3,27.6
1351,2,26,7,6,-8.6,140,0,0,54.1,0,0,0,143.5,0,0,2.1,0,15.3,27.6
1352,2,26,7,7,-8,130,0,0,53.8,0,0,0,126.2,0,0,1.7,0,15.3,27.6
1353,2,26,7,8,-7.3,110,0,0,53.8,0,0,0,109.4,0,0,1.6,0,15.8,28.5
1354,2,26,7,9,-6.7,100,0,0,52.4,0,0,0,97.9,0,0,1.4,0,15.8,28.5
1355,2,26,7,10,-5.9,90,0,0,64.9,0,0,0,89.3,0,0,1.2,0.1,19.1,34.5
1356,2,26,7,11,-5.2,80,0,0,88.1,0,0,0.3,76.8,0,0,1,0.1,19.1,34.5
1357,2,26,7,12,-4.4,60,0,0,1026,0,0,3.2,63.2,0,0,1,0.1,21.3,38.6
1358,2,26,7,13,-4.2,60,0,0,296.2,0,0,5.1,60.8,0,0.1,1,0.1,21.3,38.6
1359,2,26,7,14,-4.1,60,0,0,98,0,0,4,61.3,0,0,0.9,0.1,21.3,38.6
1360,2,26,7,15,-3.9,60,0,0,405.5,0,0,1.5,62.7,0,0,1,0.1,21.3,38.6
1361,2,26,7,16,-4.7,80,0,0,101.1,0,0,0.8,79.8,0,0,1.1,0.1,21.3,38.6
1362,2,26,7,17,-5.4,90,0,0,70.8,0,0,0,91.4,0,0,1.2,0.1,19.1,34.5
1363,2,26,7,18,-6.2,110,0,0,60.1,0,0,0,105.9,0,0,1.4,0,16.9,30.5
1364,2,26,7,19,-6.8,120,0,0,53.7,0,0,0,116.6,0,0,1.8,0,15.3,27.6
1365,2,26,7,20,-7.5,130,0,0,53.8,0,0,0,125.9,0,0,1.8,0,15.3,27.6
1366,2,26,7,21,-8.1,130,0,0,53.9,0,0,0,133.9,0,0,1.9,0,15.3,27.6
1367,2,26,7,22,-8.5,150,0,0,54.1,0,0,0,147.4,0,0,2.1,0,15.3,27.6
1368,2,26,7,23,-8.9,180,0,0,54.6,0,0,0,181.9,0,0,2.6,0,15.3,27.6
1369,2,27,1,0,-9.3,200,0,0,54.9,0,0,0,200.3,0,0,2.9,0,15.3,27.6
1370,2,27,1,1,-9.4,210,0,0,55.1,0,0,0,214.5,0,0,3.1,0,15.3,27.6
1371,2,27,1,2,-9.5,230,0,0,55.3,0,0,0,227.8,0,0,3.3,0,15.3,27.6
1372,2,27,1,3,-9.6,240,0,0,55.5,0,0,0,239.3,0,0,3.6,0,15.3,27.6
1373,2,27,1,4,-9.9,250,0,0,55.7,0,0,0,252.8,0,0,3.8,0,15.3,27.6
1374,2,27,1,5,-10.1,240,0,0,97.4,0,0,0,241.8,0,0,3.5,0.1,30.3,54
1375,2,27,1,6,-10.4,1190,0,0,286.7,0,547.5,0,645.7,60.5,54.1,72.8,0.1,30.3,54
1376,2,27,1,7,-8.1,950,0,0,489.3,0,479.5,0.2,470.8,60.5,54.1,72.8,0.2,91.5,163.1
1377,2,27,1,8,-5.9,620,0,0,1003.2,0,386.7,3.1,236.9,60.5,54.1,72.8,0.5,273.3,487.6
1378,2,27,1,9,-3.6,510,0,0,1020,0,312.6,4.1,199.6,60.5,54.1,72.8,0.5,277.7,495.6
1379,2,27,1,10,-1.9,440,0,0,1019.5,0,250.9,4.7,184.8,60.5,54.1,72.8,0.5,277.7,495.6
1380,2,27,1,11,-0.3,400,0,0,1020,0,190.4,9.6,206.7,60.5,54.1,72.8,0.5,277.7,495.6
1381,2,27,1,12,1.4,360,0,0,1865.5,0,140.1,8.8,218,60.5,54.1,72.8,0.5,247.9,442.5
1382,2,27,1,13,1.4,360,0,0,1219.6,0,123.7,14,231.8,60.5,54.1,72.8,0.5,277.7,495.6
1383,2,27,1,14,1.3,350,0,0,1021.3,0,120.6,12.2,231.4,60.5,54.1,72.8,0.5,277.7,495.6
1384,2,27,1,15,1.3,360,0,0,1329.1,0,115.1,12.6,248.6,60.5,54.1,72.8,0.5,277.7,495.6
1385,2,27,1,16,0.5,390,0,0,1024.3,0,129.3,12.7,256.8,60.5,54.1,72.8,0.5,277.7,495.6
1386,2,27,1,17,-0.2,440,0,0,690.6,0,170.7,3.7,267.5,60.5,54.1,72.8,0.3,158.8,283.3
1387,2,27,1,18,-1,490,0,0,507.6,0,210.2,2.3,276.6,60.5,54.1,72.8,0.2,95.9,171.2
1388,2,27,1,19,-0.7,470,0,0,507.7,0,203.5,2.1,269.2,60.5,54.1,72.8,0.2,95.9,171.2
1389,2,27,1,20,-0.5,490,0,0,419.5,0,203.9,1.5,284.2,60.5,54.1,72.8,0.1,65.1,116
1390,2,27,1,21,-0.2,470,0,0,401,0,198.8,1.2,269.4,60.5,54.1,72.8,0.1,61.8,110
1391,2,27,1,22,-0.4,0,0,0,117.7,0,0,0.7,1.9,0,0,0,0.1,30.3,54
1392,2,27,1,23,-0.5,0,0,0,75.8,0,0,0.5,3.4,0,0,0,0,15.3,27.6
1393,2,28,2,0,-0.7,10,0,0,75.8,0,0,0.5,5.4,0,0,0.1,0,15.3,27.6
1394,2,28,2,1,-0.9,10,0,0,75.8,0,0,0.5,11,0,0,0.1,0,15.3,27.6
1395,2,28,2,2,-1.2,10,0,0,75.9,0,0,0.4,14.6,0,0,0.2,0,15.3,27.6
1396,2,28,2,3,-1.4,20,0,0,75.9,0,0,0.4,19.7,0,0,0.3,0,15.3,27.6
1397,2,28,2,4,-1.3,30,0,0,76.1,0,0,0.4,30.7,0,0,0.4,0,15.3,27.6
1398,2,28,2,5,-1.3,30,0,0,118,0,0,0.5,33.1,0,0,0.4,0.1,30.3,54
1399,2,28,2,6,-1.2,580,0,0,310.4,0,259.5,0.5,324.5,60.5,54.1,72.8,0.1,30.3,54
1400,2,28,2,7,-0.8,520,0,0,489.8,0,236.6,1.3,280.6,60.5,54.1,72.8,0.2,91.5,163.1
1401,2,28,2,8,-0.4,440,0,0,1003.9,0,174.7,5.9,261.3,60.5,54.1,72.8,0.5,273.3,487.6
1402,2,28,2,9,0,430,0,0,1020.6,0,153.6,6.3,274.5,60.5,54.1,72.8,0.5,277.7,495.6
1403,2,28,2,10,0.2,260,0,0,1019.9,0,141.3,6.4,116.1,60.5,54.1,72.8,0.5,277.7,495.6
1404,2,28,2,11,0.3,290,0,0,1019.9,0,137.9,6.7,147.8,60.5,54.1,72.8,0.5,277.7,495.6
1405,2,28,2,12,0.5,270,0,0,1865.1,0,132.2,6,137.2,60.5,54.1,72.8,0.5,247.9,442.5
1406,2,28,2,13,1,220,0,0,1219,0,115.6,7.1,99.6,60.5,54.1,72.8,0.5,277.7,495.6
1407,2,28,2,14,1.4,210,0,0,1021,0,105.9,7.4,108.1,60.5,54.1,72.8,0.5,277.7,495.6
1408,2,28,2,15,1.9,210,0,0,1328.9,0,96.6,7.4,110.4,60.5,54.1,72.8,0.5,277.7,495.6
1409,2,28,2,16,1.5,190,0,0,1024.2,0,100.5,7.5,93.8,60.5,54.1,72.8,0.5,277.7,495.6
1410,2,28,2,17,1.2,270,0,0,691,0,112.5,4.7,160.7,60.5,54.1,72.8,0.3,158.8,283.3
1411,2,28,2,18,0.8,450,0,0,508,0,133,3.2,315.7,60.5,54.1,72.8,0.2,95.9,171.2
1412,2,28,2,19,0.1,470,0,0,507.9,0,151.3,3,320.4,60.5,54.1,72.8,0.2,95.9,171.2
1413,2,28,2,20,-0.5,510,0,0,419.5,0,175.8,2.2,333.9,60.5,54.1,72.8,0.1,65.1,116
1414,2,28,2,21,-1.2,530,0,0,400.9,0,200.3,2.1,325.5,60.5,54.1,72.8,0.1,61.8,110
1415,2,28,2,22,-1.5,10,0,0,117.7,0,0,0.9,11.9,0,0,0.1,0.1,30.3,54
1416,2,28,2,23,-1.8,10,0,0,75.8,0,0,0.7,14.1,0,0,0.1,0,15.3,27.6
1417,3,1,3,0,-1.2,20,0,0,75.9,0,0,0.7,16.1,0,0,0.1,0,15.3,27.6
1418,3,1,3,1,-0.7,20,0,0,76,0,0,0.6,19.3,0,0,0.4,0,15.3,27.6
1419,3,1,3,2,-0.3,20,0,0,76.1,0,0,0.6,21.6,0,0,0.4,0,15.3,27.6
1420,3,1,3,3,0.1,20,0,0,76.2,0,0,0.6,23.5,0,0,0.5,0,15.3,27.6
1421,3,1,3,4,-0.3,30,0,0,76.2,0,0,0.5,31.7,0,0,0.6,0,15.3,27.6
1422,3,1,3,5,-0.6,30,0,0,118.1,0,0,0.7,34.3,0,0,0.6,0.1,30.3,54
1423,3,1,3,6,-1,580,0,0,310.4,0,229.2,0.8,346.8,60.5,54.1,72.8,0.1,30.3,54
1424,3,1,3,7,1,450,0,0,488.2,0,158.3,2.1,290.4,60.5,54.1,72.8,0.2,91.5,163.1
1425,3,1,3,8,3.1,190,0,0,1003.9,0,85.8,7.1,100.7,60.5,54.1,72.8,0.5,273.3,487.6
1426,3,1,3,9,5.1,170,0,0,1025.3,0,72.5,20.1,99,60.5,54.1,72.8,0.5,277.7,495.6
1427,3,1,3,10,7.9,150,67.4,20.2,1036.3,0,55.9,54.2,97.1,60.5,54.1,72.8,0.5,277.7,495.6
1428,3,1,3,11,10.6,120,109.9,33.8,1049.9,0,39.7,96.9,77.9,60.5,54.1,72.8,0.5,277.7,495.6
1429,3,1,3,12,13.4,90,133.4,42,1903.3,0,23.1,120.1,65.9,60.5,54.1,72.8,0.5,247.9,442.5
1430,3,1,3,13,13.6,70,196.4,62,1277,0,21.8,183.3,49.5,60.5,54.1,72.8,0.5,277.7,495.6
1431,3,1,3,14,13.8,60,219.8,69.5,1085.6,0,20.8,206.7,39.8,60.5,54.1,72.8,0.5,277.7,495.6
1432,3,1,3,15,14,40,193.5,61.3,1383.9,0,19.4,180.3,17.7,60.5,54.1,72.8,0.5,277.7,495.6
1433,3,1,3,16,12.3,50,179.5,56,1072.1,0,29.7,166.4,19.7,60.5,54.1,72.8,0.5,277.7,495.6
1434,3,1,3,17,10.6,130,67,20.6,704.6,0,39.7,53.9,87.5,60.5,54.1,72.8,0.3,158.8,283.3
1435,3,1,3,18,8.9,190,41.6,12.6,515,0,49.9,28.6,142.2,60.5,54.1,72.8,0.2,95.9,171.2
1436,3,1,3,19,8.1,160,34.1,10.2,514.6,0,54.6,20.9,107.5,60.5,54.1,72.8,0.2,95.9,171.2
1437,3,1,3,20,7.4,210,22.6,6.7,422.9,0,58.9,9.4,150.4,60.5,54.1,72.8,0.1,65.1,116
1438,3,1,3,21,6.6,220,19.4,5.8,403.4,0,63.5,6.4,156,60.5,54.1,72.8,0.1,61.8,110
1439,3,1,3,22,6,0,15.1,4.4,118.8,0,0,1.9,0.1,0,0,0.1,0.1,30.3,54
1440,3,1,3,23,5.4,0,0,0,79.8,0,0,1.4,0.2,0,0,0.1,0,15.3,27.6
1441,3,2,4,0,4.8,0,0,0,78.3,0,0,1.2,0.2,0,0,0.1,0,15.3,27.6
1442,3,2,4,1,4.5,0,0,0,77.9,0,0,1.1,0.2,0,0,0,0,15.3,27.6
1443,3,2,4,2,4.1,0,0,0,77.4,0,0,1,0.4,0,0,0,0,15.3,27.6
1444,3,2,4,3,3.8,0,0,0,77.1,0,0,0.9,0.4,0,0,0,0,15.3,27.6
1445,3,2,4,4,3.3,0,0,0,76.7,0,0,0.6,0.5,0,0,0,0,15.3,27.6
1446,3,2,4,5,2.7,0,0,0,118.4,0,0,1,1.8,0,0,0,0.1,30.3,54
1447,3,2,4,6,2.2,390,0,0,311.1,0,101.9,1.5,286.9,60.5,54.1,72.8,0.1,30.3,54
1448,3,2,4,7,4.4,310,0,0,490.4,0,76.8,5,230.6,60.5,54.1,72.8,0.2,91.5,163.1
1449,3,2,4,8,6.5,150,97.8,29,1028,0,64.2,84.6,86.9,60.5,54.1,72.8,0.5,273.3,487.6
1450,3,2,4,9,8.7,110,146.1,44.2,1060.3,0,50.9,132.9,56,60.5,54.1,72.8,0.5,277.7,495.6
1451,3,2,4,10,10.6,70,197.8,60.8,1076.9,0,39.7,184.7,27.3,60.5,54.1,72.8,0.5,277.7,495.6
1452,3,2,4,11,12.4,50,258,80.2,1096.3,0,29,244.9,20.7,60.5,54.1,72.8,0.5,277.7,495.6
1453,3,2,4,12,14.3,20,260.8,82.2,1943.5,0,17.8,247.7,5.7,60.5,54.1,72.8,0.5,247.9,442.5
1454,3,2,4,13,14.3,20,342.7,106.4,1321.4,0,17.8,329.6,3,60.5,54.1,72.8,0.5,277.7,495.6
1455,3,2,4,14,14.2,30,360,110.1,1126.2,0,18.1,346.9,8.7,60.5,54.1,72.8,0.5,277.7,495.6
1456,3,2,4,15,14.2,20,329.5,103.1,1425.7,0,18.1,316.4,2.9,60.5,54.1,72.8,0.5,277.7,495.6
1457,3,2,4,16,12.6,30,283.3,88.1,1104.2,0,27.7,270.2,4,60.5,54.1,72.8,0.5,277.7,495.6
1458,3,2,4,17,10.9,50,127.1,39.2,723.2,0,38,113.9,12.2,60.5,54.1,72.8,0.3,158.8,283.3
1459,3,2,4,18,9.3,100,84.6,25.7,528.1,0,47.6,71.3,47.7,60.5,54.1,72.8,0.2,95.9,171.2
1460,3,2,4,19,8.3,130,70.2,21.1,525.4,0,53.6,56.9,76.1,60.5,54.1,72.8,0.2,95.9,171.2
1461,3,2,4,20,7.4,190,51.7,15.4,431.6,0,58.9,38.7,131.8,60.5,54.1,72.8,0.1,65.1,116
1462,3,2,4,21,6.4,240,41.9,12.4,410,0,64.9,28.6,174.2,60.5,54.1,72.8,0.1,61.8,110
1463,3,2,4,22,6,0,35.4,10.4,125.7,0,0,22.3,0,0,0,0.9,0.1,30.3,54
1464,3,2,4,23,5.5,0,0,0,82.9,0,0,14.9,0.1,0,0,0.6,0,15.3,27.6
1465,3,3,5,0,5.1,0,0,0,81,0,0,10.9,0.1,0,0,0.4,0,15.3,27.6
1466,3,3,5,1,4.4,0,0,0,78.7,0,0,6.2,0.2,0,0,0.3,0,15.3,27.6
1467,3,3,5,2,3.8,0,0,0,77.4,0,0,2.7,0.3,0,0,0.1,0,15.3,27.6
1468,3,3,5,3,3.1,0,0,0,76.7,0,0,0.9,0.3,0,0,0,0,15.3,27.6
1469,3,3,5,4,2.7,0,0,0,76.5,0,0,0.8,0.3,0,0,0,0,15.3,27.6
1470,3,3,5,5,2.4,0,0,0,118.3,0,0,1.1,0.4,0,0,0,0.1,30.3,54
1471,3,3,5,6,2,380,0,0,311,0,97.8,1.6,277.5,60.5,54.1,72.8,0.1,30.3,54
1472,3,3,5,7,2.4,250,0,0,489.1,0,88.9,7.8,159.6,60.5,54.1,72.8,0.2,91.5,163.1
1473,3,3,5,8,2.8,150,0,0,1007.7,0,86.4,71,59.1,60.5,54.1,72.8,0.5,273.3,487.6
1474,3,3,5,9,3.2,130,0,0,1025.4,0,83.8,74.2,41.8,60.5,54.1,72.8,0.5,277.7,495.6
1475,3,3,5,10,3.6,120,95.2,27.4,1043.5,0,81.5,82,39.1,60.5,54.1,72.8,0.5,277.7,495.6
1476,3,3,5,11,3.9,120,101.6,29.4,1045.5,0,79.8,88.4,36.1,60.5,54.1,72.8,0.5,277.7,495.6
1477,3,3,5,12,4.3,110,72.2,20.9,1882.2,0,77.5,59.1,30.6,60.5,54.1,72.8,0.5,247.9,442.5
1478,3,3,5,13,4.8,90,122.7,35.7,1250.8,0,74.5,109.5,15.4,60.5,54.1,72.8,0.5,277.7,495.6
1479,3,3,5,14,5.3,90,130.6,38.2,1054.3,0,71.5,117.5,15,60.5,54.1,72.8,0.5,277.7,495.6
1480,3,3,5,15,5.8,90,138.4,40.7,1363.4,0,68.5,125.3,17,60.5,54.1,72.8,0.5,277.7,495.6
1481,3,3,5,16,5.9,90,141.6,41.7,1057.8,0,67.9,128.2,17.3,60.5,54.1,72.8,0.5,277.7,495.6
1482,3,3,5,17,5.9,120,26.8,7.9,691.9,0,67.9,13.7,53.1,60.5,54.1,72.8,0.3,158.8,283.3
1483,3,3,5,18,6,190,17,5,507.4,0,67.2,3.8,119.9,60.5,54.1,72.8,0.2,95.9,171.2
1484,3,3,5,19,5.3,210,0,0,511.7,0,71.5,3.6,136.7,60.5,54.1,72.8,0.2,95.9,171.2
1485,3,3,5,20,4.5,290,0,0,421.8,0,76.1,2.5,212.7,60.5,54.1,72.8,0.1,65.1,116
1486,3,3,5,21,3.8,270,0,0,402.5,0,80.5,2.6,190.2,60.5,54.1,72.8,0.1,61.8,110
1487,3,3,5,22,4.5,0,0,0,119.9,0,0,1.7,0.2,0,0,0.1,0.1,30.3,54
1488,3,3,5,23,5.2,0,0,0,79.3,0,0,1.3,0.2,0,0,0.1,0,15.3,27.6
1489,3,4,6,0,5.9,0,0,0,82.4,0,0,1.3,0.2,0,0,0.1,0,15.3,27.6
1490,3,4,6,1,5.8,0,0,0,81.6,0,0,1.2,0.2,0,0,0.1,0,15.3,27.6
1491,3,4,6,2,5.6,0,0,0,80.7,0,0,1.1,1.2,0,0,0,0,15.3,27.6
1492,3,4,6,3,5.5,0,0,0,80.2,0,0,1,2,0,0,0,0,15.3,27.6
1493,3,4,6,4,5.1,0,0,0,78.9,0,0,0.8,3.2,0,0,0,0,15.3,27.6
1494,3,4,6,5,4.8,0,0,0,78.2,0,0,0.6,4.8,0,0,0.1,0,15.3,27.6
1495,3,4,6,6,4.4,400,0,0,312.5,0,76.8,1.2,319,60.5,54.1,72.8,0.1,30.3,54
1496,3,4,6,7,4.7,400,0,0,313.1,0,74.8,0.9,321.6,60.5,54.1,72.8,0.1,30.9,55
1497,3,4,6,8,5,340,0,0,489.1,0,73.2,2.4,266.9,60.5,54.1,72.8,0.2,92.6,165.1
1498,3,4,6,9,5.3,330,0,0,502.4,0,71.5,2.4,256.6,60.5,54.1,72.8,0.2,95.9,171.2
1499,3,4,6,10,6,240,16,4.7,513.3,0,67.2,2.9,173.3,60.5,54.1,72.8,0.2,99.2,177.2
1500,3,4,6,11,6.8,210,16.1,4.8,513.3,0,62.5,2.9,144.3,60.5,54.1,72.8,0.2,99.2,177.2
1501,3,4,6,12,7.5,340,15.2,4.5,1316.4,0,58.2,2,277.4,60.5,54.1,72.8,0.2,54.5,97.7
1502,3,4,6,13,7.7,330,15.6,4.7,586.6,0,56.9,2.4,274.2,60.5,54.1,72.8,0.2,54.5,97.7
1503,3,4,6,14,7.9,330,15.4,4.6,387.6,0,55.9,2.3,277.7,60.5,54.1,72.8,0.2,54.5,97.7
1504,3,4,6,15,8.1,330,14.5,4.4,693.9,0,54.6,1.3,280,60.5,54.1,72.8,0.2,54.5,97.7
1505,3,4,6,16,7.2,360,14.4,4.3,387.3,0,59.9,1.3,302.8,60.5,54.1,72.8,0.2,54.5,97.7
1506,3,4,6,17,6.2,400,13.4,4,306,0,65.9,0.3,338,60.5,54.1,72.8,0.1,24.6,44.6
1507,3,4,6,18,5.3,0,0,0,70,0,0,0,0.2,0,0,0,0.1,20.2,36.5
1508,3,4,6,19,4.5,0,0,0,88.8,0,0,0.1,0.2,0,0,0,0.1,18,32.5
1509,3,4,6,20,3.8,0,0,0,88.1,0,0,0.1,1.3,0,0,0,0.1,18,32.5
1510,3,4,6,21,3,0,0,0,54.2,0,0,0,1.8,0,0,0,0,15.8,28.5
1511,3,4,6,22,2.2,0,0,0,52,0,0,0,3.3,0,0,0,0,15.3,27.6
1512,3,4,6,23,1.3,0,0,0,52,0,0,0,4.9,0,0,0.1,0,15.3,27.6
1513,3,5,7,0,0.5,10,0,0,52,0,0,0,6.2,0,0,0.1,0,15.3,27.6
1514,3,5,7,1,0.3,10,0,0,52.1,0,0,0,6.9,0,0,0.1,0,15.3,27.6
1515,3,5,7,2,0,10,0,0,52.1,0,0,0,7.7,0,0,0.1,0,15.3,27.6
1516,3,5,7,3,-0.2,10,0,0,52.1,0,0,0,9.2,0,0,0.1,0,15.3,27.6
1517,3,5,7,4,-0.8,10,0,0,52.1,0,0,0,11.9,0,0,0.1,0,15.3,27.6
1518,3,5,7,5,-1.3,20,0,0,52.2,0,0,0,18.3,0,0,0.1,0,15.3,27.6
1519,3,5,7,6,-1.9,20,0,0,52.2,0,0,0,17.9,0,0,0.1,0,15.3,27.6
1520,3,5,7,7,-0.4,10,0,0,50.1,0,0,0,7.3,0,0,0.1,0,15.3,27.6
1521,3,5,7,8,1.2,0,0,0,51.1,0,0,0,1,0,0,0,0,15.8,28.5
1522,3,5,7,9,2.7,0,0,0,50.2,0,0,0,0.8,0,0,0,0,15.8,28.5
1523,3,5,7,10,4.4,0,0,0,89.5,0,0,1.5,0.7,0,0,0,0.1,19.1,34.5
1524,3,5,7,11,6.1,0,17.5,5.2,89.4,0,0,4.3,0.5,0,0.1,0.1,0.1,19.1,34.5
1525,3,5,7,12,7.8,0,25.1,7.5,1030,0,0,12.1,0.4,0,0.1,0.5,0.1,21.3,38.6
1526,3,5,7,13,8.2,0,30.1,9,301.7,0,0,16.9,0.4,0,0.1,0.7,0.1,21.3,38.6
1527,3,5,7,14,8.6,0,29.3,8.8,102.6,0,0,16.1,0.4,0,0.1,0.6,0.1,21.3,38.6
1528,3,5,7,15,9,0,20.4,6.2,406,0,0,7.2,0.4,0,0,0.1,0.1,21.3,38.6
1529,3,5,7,16,7.7,0,16.5,4.9,98.1,0,0,3.3,0.6,0,0,0.1,0.1,21.3,38.6
1530,3,5,7,17,6.5,0,15.2,4.5,91.5,0,0,2,0.8,0,0,0.1,0.1,19.1,34.5
1531,3,5,7,18,5.2,0,0,0,83.9,0,0,1,1.1,0,0,0,0,16.9,30.5
1532,3,5,7,19,4.3,0,0,0,77.4,0,0,0.2,1.9,0,0,0,0,15.3,27.6
1533,3,5,7,20,3.4,10,0,0,76.8,0,0,0.1,6.1,0,0,0,0,15.3,27.6
1534,3,5,7,21,2.5,10,0,0,52.1,0,0,0,7.5,0,0,0.1,0,15.3,27.6
1535,3,5,7,22,1.8,10,0,0,52.1,0,0,0,8.6,0,0,0.1,0,15.3,27.6
1536,3,5,7,23,1.1,10,0,0,52.1,0,0,0,10.7,0,0,0.2,0,15.3,27.6
1537,3,6,1,0,0.4,20,0,0,52.3,0,0,0,23.2,0,0,0.3,0,15.3,27.6
1538,3,6,1,1,0.3,30,0,0,52.4,0,0,0,31.7,0,0,0.4,0,15.3,27.6
1539,3,6,1,2,0.3,40,0,0,52.5,0,0,0,39.6,0,0,0.6,0,15.3,27.6
1540,3,6,1,3,0.2,40,0,0,52.6,0,0,0,44.7,0,0,0.6,0,15.3,27.6
1541,3,6,1,4,-0.2,50,0,0,52.7,0,0,0,50.7,0,0,0.6,0,15.3,27.6
1542,3,6,1,5,-0.6,50,0,0,94.5,0,0,0,50.2,0,0,0.6,0.1,30.3,54
1543,3,6,1,6,-1,590,0,0,310.4,0,257,0,328.3,60.5,54.1,72.8,0.1,30.3,54
1544,3,6,1,7,0.7,450,0,0,488,0,195.6,0.8,257.1,60.5,54.1,72.8,0.2,91.5,163.1
1545,3,6,1,8,2.4,330,0,0,1004.5,0,103.8,18.6,231.1,60.5,54.1,72.8,0.5,273.3,487.6
1546,3,6,1,9,4.1,320,0,0,1024.7,0,78.5,37.1,241.4,60.5,54.1,72.8,0.5,277.7,495.6
1547,3,6,1,10,5.1,320,64.3,18.8,1034.9,0,72.5,51.2,246.2,60.5,54.1,72.8,0.5,277.7,495.6
1548,3,6,1,11,6.1,310,79.3,23.4,1039.5,0,66.5,66.1,242.2,60.5,54.1,72.8,0.5,277.7,495.6
1549,3,6,1,12,7.1,210,71.4,21.3,1882.6,0,60.6,58.2,147.7,60.5,54.1,72.8,0.5,247.9,442.5
1550,3,6,1,13,7,170,85.1,25.3,1240.3,0,61.2,71.8,110.8,60.5,54.1,72.8,0.5,277.7,495.6
1551,3,6,1,14,6.8,160,79.1,23.5,1039.6,0,62.5,66,97.5,60.5,54.1,72.8,0.5,277.7,495.6
1552,3,6,1,15,6.7,160,76,22.5,1345.2,0,62.9,62.8,93.7,60.5,54.1,72.8,0.5,277.7,495.6
1553,3,6,1,16,5.4,140,69.8,20.5,1036.6,0,70.8,56.6,67.8,60.5,54.1,72.8,0.5,277.7,495.6
1554,3,6,1,17,4.1,230,0,0,690.5,0,78.5,13.7,156.4,60.5,54.1,72.8,0.3,158.8,283.3
1555,3,6,1,18,2.8,380,0,0,506.7,0,86.4,3.3,290.2,60.5,54.1,72.8,0.2,95.9,171.2
1556,3,6,1,19,2,390,0,0,508.3,0,94.7,3,294.2,60.5,54.1,72.8,0.2,95.9,171.2
1557,3,6,1,20,1.3,420,0,0,419.8,0,112.4,2.1,308.2,60.5,54.1,72.8,0.1,65.1,116
1558,3,6,1,21,0.5,440,0,0,401.1,0,134.3,2.1,306.6,60.5,54.1,72.8,0.1,61.8,110
1559,3,6,1,22,0,0,0,0,117.7,0,0,0.7,0.3,0,0,0,0.1,30.3,54
1560,3,6,1,23,-0.4,0,0,0,75.8,0,0,0.5,0.4,0,0,0,0,15.3,27.6
1561,3,7,2,0,-0.9,0,0,0,75.7,0,0,0.5,0.5,0,0,0,0,15.3,27.6
1562,3,7,2,1,-1,0,0,0,75.7,0,0,0.5,1,0,0,0,0,15.3,27.6
1563,3,7,2,2,-1.1,0,0,0,75.7,0,0,0.4,2.3,0,0,0,0,15.3,27.6
1564,3,7,2,3,-1.2,0,0,0,75.7,0,0,0.4,3.6,0,0,0,0,15.3,27.6
1565,3,7,2,4,-1.1,10,0,0,75.7,0,0,0.4,5.3,0,0,0.1,0,15.3,27.6
1566,3,7,2,5,-1,10,0,0,117.6,0,0,0.6,7.4,0,0,0.1,0.1,30.3,54
1567,3,7,2,6,-0.9,490,0,0,310.4,0,216.1,0.4,272.5,60.5,54.1,72.8,0.1,30.3,54
1568,3,7,2,7,0.2,430,0,0,488,0,165.7,1.8,268.5,60.5,54.1,72.8,0.2,91.5,163.1
1569,3,7,2,8,1.4,210,0,0,1004.3,0,101.1,23.1,112.6,60.5,54.1,72.8,0.5,273.3,487.6
1570,3,7,2,9,2.5,200,0,0,1023.6,0,88.1,50.3,114.5,60.5,54.1,72.8,0.5,277.7,495.6
1571,3,7,2,10,4.2,180,93.7,27.2,1043.3,0,77.8,80.5,102.2,60.5,54.1,72.8,0.5,277.7,495.6
1572,3,7,2,11,5.8,140,128.1,37.7,1053.8,0,68.5,114.9,71.8,60.5,54.1,72.8,0.5,277.7,495.6
1573,3,7,2,12,7.5,110,152.1,45.5,1906.8,0,58.2,138.9,56.4,60.5,54.1,72.8,0.5,247.9,442.5
1574,3,7,2,13,7.9,80,196.8,59,1274,0,55.9,183.8,23.1,60.5,54.1,72.8,0.5,277.7,495.6
1575,3,7,2,14,8.4,60,213.7,64.4,1080.5,0,52.9,200.5,11.9,60.5,54.1,72.8,0.5,277.7,495.6
1576,3,7,2,15,8.8,60,180.7,54.6,1377.3,0,50.6,167.6,11.5,60.5,54.1,72.8,0.5,277.7,495.6
1577,3,7,2,16,7.5,70,163.2,48.8,1064.9,0,58.2,150.2,12.5,60.5,54.1,72.8,0.5,277.7,495.6
1578,3,7,2,17,6.1,120,76,22.4,706.4,0,66.5,62.9,52.9,60.5,54.1,72.8,0.3,158.8,283.3
1579,3,7,2,18,4.8,230,0,0,511.8,0,74.5,31.9,158.6,60.5,54.1,72.8,0.2,95.9,171.2
1580,3,7,2,19,4.2,210,0,0,512.1,0,77.8,24.4,133.2,60.5,54.1,72.8,0.2,95.9,171.2
